ticker,company_name,ceo_name,salary,industry
CE,Celanese Corporation,Lori Ryerkerk,"$12,570,992",Materials
CENX,Century Aluminum Company,Jesse Gary,"$5,440,308",Materials
CF,"CF Industries Holdings, Inc.",W. Will,"$11,685,670",Materials
CLF,Cleveland-Cliffs Inc.,Celso Goncalves,"$24,494,731",Materials
CLW,Clearwater Paper Corporation,Arsen Kitch,"$3,508,328",Materials
CMC,Commercial Metals Company,Barbara Smith,"$10,207,641",Materials
CMP,"Compass Minerals International, Inc.",Kevin Crutchfield,"$6,540,703",Materials
CRS,Carpenter Technology Corporation,Tony Thene,"$4,814,008",Materials
CTVA,"Corteva, Inc.",Charles Magro,"$792,786",Materials
DC,Dakota Gold Corp.,Jonathan Timothy Awde,"$3,640,150",Materials
DD,"DuPont de Nemours, Inc.",Edward Breen,"$15,106,986",Materials
DNA,"Ginkgo Bioworks Holdings, Inc.",Jason Kelly,"$380,742,276",Materials
DNMR,"Danimer Scientific, Inc.",Stephen Croskrey,"$71,863,803",Materials
DOW,"Dow, Inc.",James Fitterling,"$24,858,892",Materials
DSEY,"Diversey Holdings, Ltd.",Philip Wieland,"$2,301,518",Materials
ECL,Ecolab Inc.,Christophe Beck,"$8,365,889",Materials
ECVT,"Ecovyst, Inc.",Belgacem Chariag,"$8,953,055",Materials
EMN,Eastman Chemical Company,Mark Costa,"$17,798,861",Materials
ESI,Element Solutions Inc,Benjamin Gliklich,"$5,107,649",Materials
EXP,Eagle Materials Inc.,Michael Haack,"$6,635,750",Materials
FCX,"Freeport-McMoRan, Inc.",Richard Adkerson,"$19,111,894",Materials
FF,FutureFuel Corp.,Paul Novelly,$0,Materials
FMC,FMC Corporation,Mark Douglas,"$8,489,671",Materials
FUL,H.B. Fuller Company,James Owens,"$11,608,854",Materials
GEF,"Greif, Inc.",Peter Watson,"$8,098,389",Materials
GLT,Glatfelter Corporation,Dante Parrini,"$4,611,728",Materials
GPK,Graphic Packaging Holding Company,Michael Doss,"$7,309,269",Materials
HAYN,"Haynes International, Inc.",Michael Shor,"$2,491,682",Materials
HCC,"Warrior Met Coal, Inc.",Walter Scheller III,"$5,679,932",Materials
HL,Hecla Mining Company,Phillips Baker Jr.,"$3,765,100",Materials
HUN,Huntsman Corporation,Peter Huntsman,"$14,066,141",Materials
HWKN,"Hawkins, Inc.",Patrick Hawkins,"$2,119,465",Materials
HYMC,Hycroft Mining Holding Corp.,Diane Garrett,"$1,671,060",Materials
IFF,International Flavors & Fragrances Inc.,Andreas Fibig,"$9,767,380",Materials
IOSP,Innospec Inc.,Patrick Williams,"$9,897,900",Materials
IP,International Paper Company,Mark Sutton,"$15,228,707",Materials
IPI,"Intrepid Potash, Inc.",Robert Jornayvaz III,"$3,940,695",Materials
KALU,Kaiser Aluminum Corporation,Keith Harvey,"$5,505,512",Materials
KOP,Koppers Holdings Inc.,Leroy Ball,"$5,196,873",Materials
KRO,"Kronos Worldwide, Inc.",Robert Graham,"$3,735,000",Materials
KWR,Quaker Houghton,Andrew Tometich,"$2,456,570",Materials
LIN,Linde Plc,Stephen Angel,"$31,426,032",Materials
LPX,Louisiana-Pacific Corporation,William Southern,"$9,437,468",Materials
LTHM,Livent Corp.,Paul Graves,"$4,747,841",Materials
LXU,"LSB Industries, Inc.",Mark Behrman,"$3,482,297",Materials
LYB,LyondellBasell Industries NV,Bhavesh V. Patel,"$19,011,033",Materials
METC,"Ramaco Resources, Inc.",Randall Atkins,"$4,355,848",Materials
MLM,"Martin Marietta Materials, Inc.",C. Nye,"$14,939,587",Materials
MOS,The Mosaic Company,James O'Rourke,"$12,297,011",Materials
MP,MP Materials Corp.,James Litinsky,"$34,832,000",Materials
MTRN,Materion Corporation,Jugal Vijayvargiya,"$4,453,834",Materials
MTX,Minerals Technologies Inc.,Douglas Dietrich,"$7,085,896",Materials
MYE,"Myers Industries, Inc.",Michael McGaugh,"$2,699,503",Materials
NEM,Newmont Corporation,Thomas Palmer,"$12,667,105",Materials
NEU,NewMarket Corporation,Thomas Gottwald,"$2,469,929",Materials
NG,"NovaGold Resources, Inc.",Gregory Lang,"$4,748,048",Materials
NGVT,Ingevity Corporation,John Fortson,"$4,822,288",Materials
NUE,Nucor Corporation,Leon Topalian,"$11,618,019",Materials
OEC,Orion Engineered Carbons SA,Corning Painter,"$5,899,282",Materials
OI,"O-I Glass, Inc.",Andres Lopez,"$10,794,495",Materials
OLN,Olin Corporation,Scott Sutton,"$10,105,293",Materials
ORGN,"Origin Materials, Inc.",John Bissell,"$2,423,220",Materials
PACK,Ranpak Holdings Corp.,Omar Asali,"$23,354,484",Materials
PCT,"Purecycle Technologies, Inc.",Michael Otworth,"$9,352,652",Materials
PKG,Packaging Corporation of America,Mark Kowlzan,"$12,157,313",Materials
PLL,"Piedmont Lithium, Inc.",Keith Phillips,"$2,506,857",Materials
POM,PolyMet Mining Corp.,Jonathan Cherry,"$1,715,200",Materials
PPG,"PPG Industries, Inc.",Michael McGarry,"$13,418,214",Materials
PRM,Perimeter Solutions SA,Edward Goldberg,"$19,707,358",Materials
PTVE,"Pactiv Evergreen, Inc.",Michael King,"$6,504,291",Materials
RFP,Resolute Forest Products Inc.,Remi Lalonde,"$3,979,605",Materials
RGLD,"Royal Gold, Inc.",William Heissenbuttel,"$5,498,830",Materials
RPM,RPM International Inc.,Frank Sullivan,"$9,053,579",Materials
RS,Reliance Steel & Aluminum Co.,James Hoffman,"$14,245,016",Materials
RYAM,"Rayonier Advanced Materials, Inc.",Paul Boynton,"$5,665,507",Materials
RYI,Ryerson Holding Corporation,Edward Lehner,"$5,319,454",Materials
SCCO,Southern Copper Corporation,Oscar Rocha,"$1,462,085",Materials
SCHN,"Schnitzer Steel Industries, Inc.",Tamara Lundgren,"$7,229,882",Materials
SCL,Stepan Company,"F. Stepan, Jr.","$5,380,963",Materials
SEE,Sealed Air Corporation,Edward Doheny II,"$9,674,692",Materials
SHW,The Sherwin-Williams Company,John Morikis,"$15,843,760",Materials
SLGN,"Silgan Holdings, Inc.",Adam Greenlee,"$2,931,122",Materials
SLVM,Sylvamo Corporation,Jean-Michel Ribieras,"$3,621,135",Materials
SMG,The Scotts Miracle-Gro Company,James Hagedorn,"$8,169,861",Materials
SON,Sonoco Products Company,Robert Coker,"$6,618,454",Materials
SSRM,SSR Mining Inc.,Rodney Antal,"$5,572,402",Materials
STLD,"Steel Dynamics, Inc.",Mark Millett,"$10,999,918",Materials
SUM,"Summit Materials, Inc.",Anne Noonan,"$6,296,104",Materials
SWM,"Mativ Holdings, Inc.",Jeffrey Kramer,"$5,150,672",Materials
SXC,"SunCoke Energy, Inc.",Michael Rippey,"$5,410,975",Materials
SXT,Sensient Technologies Corporation,Paul Manning,"$7,062,124",Materials
TG,Tredegar Corporation,John Steitz,"$3,673,092",Materials
TMST,TimkenSteel Corp.,Michael Williams,"$7,161,838",Materials
TROX,Tronox Holdings Plc,Jean-Francois Turgeon,"$5,117,860",Materials
TRS,TriMas Corporation,Thomas Amato,"$4,582,126",Materials
TSE,Trinseo Plc,Frank Bozich,"$7,001,893",Materials
USLM,"United States Lime & Minerals, Inc.",Timothy Byrne,"$3,568,689",Materials
VHI,"Valhi, Inc.",Robert Graham,"$7,430,000",Materials
VMC,Vulcan Materials Company,J. Hill,"$10,774,795",Materials
VVV,"Valvoline, Inc.",Samuel Mitchell,"$5,294,758",Materials
WLK,Westlake Corp.,Albert Chao,"$9,892,719",Materials
WOR,"Worthington Industries, Inc.",B. Rose,"$7,537,924",Materials
WRK,WestRock Company,David Sewell,"$11,576,270",Materials
X,United States Steel Corporation,David Burritt,"$18,824,816",Materials
ZEUS,"Olympic Steel, Inc.",Richard Marabito,"$3,620,093",Materials
AAT,"American Assets Trust, Inc.",Ernest Rady,"$5,061,774",Real%20Estate
ADC,Agree Realty Corporation,Joel Agree,"$7,372,502",Real%20Estate
AHH,"Armada Hoffler Properties, Inc.",Louis Haddad,"$2,102,957",Real%20Estate
AHT,"Ashford Hospitality Trust, Inc.",J. Hays III,"$3,763,996",Real%20Estate
AIRC,Apartment Income REIT Corp.,Terry Considine,"$3,048,540",Real%20Estate
AIV,Apartment Investment and Management Company,Wesley Powell,"$5,445,198",Real%20Estate
AKR,Acadia Realty Trust,Kenneth Bernstein,"$5,645,279",Real%20Estate
ALEX,"Alexander & Baldwin, Inc.",Christopher Benjamin,"$4,136,553",Real%20Estate
ALX,"Alexander's, Inc.",Steven Roth,"$169,698",Real%20Estate
AMH,American Homes 4 Rent,David Singelyn,"$4,592,060",Real%20Estate
AMT,American Tower Corporation,Thomas Bartlett,"$16,114,574",Real%20Estate
APLE,"Apple Hospitality REIT, Inc.",Justin Knight,"$6,092,030",Real%20Estate
ARE,"Alexandria Real Estate Equities, Inc.",Stephen Richardson,"$8,320,228",Real%20Estate
AVB,"AvalonBay Communities, Inc.",Timothy Naughton,"$14,371,460",Real%20Estate
BDN,Brandywine Realty Trust,Gerard Sweeney,"$6,089,044",Real%20Estate
BFS,"Saul Centers, Inc.",B. Saul,"$248,465",Real%20Estate
BHR,"Braemar Hotels & Resorts, Inc.",Richard Stockton,"$2,454,338",Real%20Estate
BNL,"Broadstone Net Lease, Inc.",Christopher Czarnecki,"$4,428,205",Real%20Estate
BRT,BRT Apartments Corp.,Jeffrey Gould,"$1,991,288",Real%20Estate
BRX,"Brixmor Property Group, Inc.",James Taylor,"$8,359,959",Real%20Estate
BXP,"Boston Properties, Inc.",Owen Thomas,"$12,894,537",Real%20Estate
CBL,"CBL & Associates Properties, Inc.",Stephen Lebovitz,"$10,359,985",Real%20Estate
CBRE,"CBRE Group, Inc.",Robert Sulentic,"$13,908,085",Real%20Estate
CCI,Crown Castle Inc.,Jay Brown,"$14,553,510",Real%20Estate
CHCT,Community Healthcare Trust Incorporated,Timothy Wallace,"$4,788,861",Real%20Estate
CIO,"City Office REIT, Inc.",James Farrar,"$3,494,683",Real%20Estate
CLDT,Chatham Lodging Trust,Jeffrey Fisher,"$4,737,901",Real%20Estate
CLPR,"Clipper Realty, Inc.",David Bistricer,"$1,567,181",Real%20Estate
COLD,"Americold Realty Trust, Inc.",George Chappelle Jr.,"$1,489,978",Real%20Estate
COMP.EQ,"Compass, Inc.",Robert Reffkin,"$89,883,069",Real%20Estate
CPT,Camden Property Trust,Richard Campo,"$4,285,423",Real%20Estate
CSR,Centerspace,Mark Decker Jr.,"$2,307,770",Real%20Estate
CTO,"CTO Realty Growth, Inc.",John Albright,"$2,357,788",Real%20Estate
CTRE,"CareTrust REIT, Inc.",Gregory Stapley,"$6,727,006",Real%20Estate
CUBE,CubeSmart,Christopher Marr,"$7,556,805",Real%20Estate
CUZ,Cousins Properties Incorporated,M. Connolly,"$4,804,609",Real%20Estate
CWK,Cushman & Wakefield Plc,W. White,"$19,990,492",Real%20Estate
DBRG,"DigitalBridge Group, Inc.",Marc Ganzi,"$22,459,034",Real%20Estate
DEA,"Easterly Government Properties, Inc.",William Trimble III,"$4,988,474",Real%20Estate
DEI,"Douglas Emmett, Inc.",Jordan Kaplan,"$9,071,244",Real%20Estate
DHC,Diversified Healthcare Trust,Jennifer Francis,"$280,424",Real%20Estate
DLR,"Digital Realty Trust, Inc.",A. Stein,"$17,139,601",Real%20Estate
DOC,Physicians Realty Trust,John Thomas,"$4,888,462",Real%20Estate
DOMA,"Doma Holdings, Inc.",Maxwell Simkoff,"$8,163,878",Real%20Estate
DOUG,"Douglas Elliman, Inc.",Howard Lorber,"$32,246,658",Real%20Estate
DRH,DiamondRock Hospitality Company,Mark Brugger,"$8,689,374",Real%20Estate
EGP,"EastGroup Properties, Inc.",Marshall Loeb,"$5,397,019",Real%20Estate
ELS,"Equity LifeStyle Properties, Inc.",Marguerite Nader,"$4,138,489",Real%20Estate
EPR,EPR Properties,Gregory Silvers,"$8,276,882",Real%20Estate
EPRT,"Essential Properties Realty Trust, Inc.",Peter Mavoides,"$5,893,000",Real%20Estate
EQC,Equity Commonwealth,David Helfand,"$6,274,233",Real%20Estate
EQIX,"Equinix, Inc.",Charles Meyers,"$23,248,193",Real%20Estate
EQR,Equity Residential,Mark Parrell,"$8,490,527",Real%20Estate
ESRT,"Empire State Realty Trust, Inc.",Anthony Malkin,"$7,920,132",Real%20Estate
ESS,"Essex Property Trust, Inc.",Michael Schall,"$7,183,068",Real%20Estate
EXPI,"eXp World Holdings, Inc.",Glenn Sanford,"$1,898,860",Real%20Estate
EXR,Extra Space Storage Inc.,Joseph Margolis,"$7,315,982",Real%20Estate
FCPT,"Four Corners Property Trust, Inc.",William Lenehan IV,"$2,381,945",Real%20Estate
FOR,Forestar Group Inc.,Daniel Bartok,"$2,710,839",Real%20Estate
FPI,"Farmland Partners, Inc.",Paul Pittman,"$1,725,252",Real%20Estate
FR,"First Industrial Realty Trust, Inc.",Peter Baccile,"$5,242,451",Real%20Estate
FRPH,"FRP Holdings, Inc.",John Baker II,"$694,950",Real%20Estate
FRT,Federal Realty Investment Trust,Donald Wood,"$7,520,917",Real%20Estate
FSP,Franklin Street Properties Corp.,George Carter,"$806,000",Real%20Estate
GLPI,"Gaming & Leisure Properties, Inc.",Peter Carlino,"$13,407,438",Real%20Estate
GMRE,"Global Medical REIT, Inc.",Jeffrey Busch,"$1,506,795",Real%20Estate
GNL,"Global Net Lease, Inc.",James Nelson,"$525,544",Real%20Estate
GTY,Getty Realty Corp.,Christopher Constant,"$1,917,849",Real%20Estate
HHC,The Howard Hughes Corporation,David O'Reilly,"$3,851,162",Real%20Estate
HIW,"Highwoods Properties, Inc.",Theodore Klinck,"$4,082,600",Real%20Estate
HPP,"Hudson Pacific Properties, Inc.",Victor Coleman,"$10,548,816",Real%20Estate
HR,"Healthcare Realty Trust, Inc.",Peter Foss,"$4,151,644",Real%20Estate
HST,"Host Hotels & Resorts, Inc.",James Risoleo,"$11,520,730",Real%20Estate
HT,Hersha Hospitality Trust,Jay Shah,"$5,598,935",Real%20Estate
IIPR,"Innovative Industrial Properties, Inc.",Paul Smithers,"$6,969,088",Real%20Estate
ILPT,Industrial Logistics Properties Trust,John Murray,"$510,225",Real%20Estate
INDT,"Indus Realty Trust, Inc.",Michael Gamzon,"$1,413,731",Real%20Estate
INN,"Summit Hotel Properties, Inc.",Jonathan Stanner,"$4,932,109",Real%20Estate
INVH,"Invitation Homes, Inc.",Dallas Tanner,"$9,710,445",Real%20Estate
IRM,Iron Mountain Incorporated,William Meaney,"$17,046,118",Real%20Estate
IRT,"Independence Realty Trust, Inc.",Scott Schaeffer,"$4,517,543",Real%20Estate
JBGS,JBG SMITH Properties,W. Kelly,"$16,099,515",Real%20Estate
JLL,Jones Lang LaSalle Incorporated,Christian Ulbrich,"$12,856,819",Real%20Estate
JOE,The St. Joe Company,Jorge Gonzalez,"$1,383,478",Real%20Estate
KIM,Kimco Realty Corporation,Conor Flynn,"$10,488,138",Real%20Estate
KRC,Kilroy Realty Corporation,John Kilroy Jr.,"$13,132,136",Real%20Estate
KRG,Kite Realty Group Trust,John Kite,"$5,815,004",Real%20Estate
KW,"Kennedy-Wilson Holdings, Inc.",William McMorrow,"$16,197,278",Real%20Estate
LAMR,Lamar Advertising Company,Sean Reilly,"$5,934,758",Real%20Estate
LSI,"Life Storage, Inc.",Joseph Saffire,"$5,168,691",Real%20Estate
LTC,"LTC Properties, Inc.",Wendy Simpson,"$4,204,139",Real%20Estate
LXP,LXP Industrial Trust,T. Eglin,"$7,994,185",Real%20Estate
MAA,"Mid-America Apartment Communities, Inc.",H. Bolton,"$7,667,655",Real%20Estate
MAC,The Macerich Company,Thomas O'Hern,"$8,246,379",Real%20Estate
MMI,"Marcus & Millichap, Inc.",Hessam Nadji,"$8,224,777",Real%20Estate
MPW,"Medical Properties Trust, Inc.",Edward Aldag Jr.,"$17,036,629",Real%20Estate
NHI,"National Health Investors, Inc.",Eric Mendelsohn,"$2,567,353",Real%20Estate
NMRK,"Newmark Group, Inc.",Barry Gosin,"$12,613,061",Real%20Estate
NNN,"National Retail Properties, Inc.",Julian Whitehurst,"$7,785,586",Real%20Estate
NSA,National Storage Affiliates Trust,Tamara Fischer,"$3,175,600",Real%20Estate
NTST,NetSTREIT Corp.,Mark Manheimer,"$3,879,550",Real%20Estate
NXRT,"NexPoint Residential Trust, Inc.",James Dondero,"$2,473,496",Real%20Estate
O,Realty Income Corporation,Sumit Roy,"$12,861,011",Real%20Estate
OFC,Corporate Office Properties Trust,Stephen Budorick,"$5,502,562",Real%20Estate
OHI,"Omega Healthcare Investors, Inc.",C. Pickett,"$10,374,954",Real%20Estate
OLP,"One Liberty Properties, Inc.",Patrick Callan Jr.,"$1,808,489",Real%20Estate
ONL,"Orion Office REIT, Inc.",Paul McDowell,"$353,103",Real%20Estate
OPAD,"Offerpad Solutions, Inc.",Brian Bair,"$783,689",Real%20Estate
OPEN,"Opendoor Technologies, Inc.",Eric Wu,"$112,333,540",Real%20Estate
OPI,Office Properties Income Trust,Christopher Bilotto,"$140,251",Real%20Estate
OUT,OUTFRONT Media Inc.,Jeremy Male,"$9,324,032",Real%20Estate
PCH,PotlatchDeltic Corporation,Eric Cremers,"$5,690,852",Real%20Estate
PDM,"Piedmont Office Realty Trust, Inc.",Christopher Smith,"$3,560,678",Real%20Estate
PEAK,"Healthpeak Properties, Inc.",Thomas Herzog,"$11,713,883",Real%20Estate
PEB,Pebblebrook Hotel Trust,Jon Bortz,"$11,273,094",Real%20Estate
PECO,"Phillips Edison & Company, Inc.",Jeffrey Edison,"$8,807,044",Real%20Estate
PGRE,"Paramount Group, Inc.",Albert Behler,"$9,746,050",Real%20Estate
PK,"Park Hotels & Resorts, Inc.",Thomas Baltimore Jr.,"$9,412,399",Real%20Estate
PLD,"Prologis, Inc.",Hamid Moghadam,"$24,901,490",Real%20Estate
PLYM,"Plymouth Industrial REIT, Inc.",Jeffrey Witherell,"$1,582,241",Real%20Estate
PSA,Public Storage,Joseph Russell,"$10,358,153",Real%20Estate
PSTL,"Postal Realty Trust, Inc.",Andrew Spodek,"$2,395,863",Real%20Estate
RDFN,Redfin Corporation,Glenn Kelman,"$299,341",Real%20Estate
REG,Regency Centers Corporation,Lisa Palmer,"$7,026,315",Real%20Estate
REXR,"Rexford Industrial Realty, Inc.",Michael Frankel and Howard Schwimmer,"$10,160,902",Real%20Estate
RHP,"Ryman Hospitality Properties, Inc.",Colin Reed,"$11,176,606",Real%20Estate
RLGY,"Anywhere Real Estate, Inc.",Ryan Schneider,"$12,619,247",Real%20Estate
RLJ,RLJ Lodging Trust,Leslie Hale,"$16,300,593",Real%20Estate
RMAX,"RE/MAX Holdings, Inc.",Adam Contos,"$4,439,971",Real%20Estate
RMR,"The RMR Group, Inc.",Adam Portnoy,"$4,274,081",Real%20Estate
ROIC,Retail Opportunity Investments Corp.,Stuart Tanz,"$6,306,609",Real%20Estate
RPT,RPT Realty,Brian Harper,"$6,261,712",Real%20Estate
RTL,"Necessity Retail REIT, Inc.",Edward Weil Jr.,"$3,008",Real%20Estate
RYN,Rayonier Inc.,David Nunes,"$5,316,481",Real%20Estate
SAFE,"Safehold, Inc.",Jay Sugarman,$0,Real%20Estate
SBAC,SBA Communications Corp.,Jeffrey Stoops,"$9,995,179",Real%20Estate
SBRA,"Sabra Health Care REIT, Inc.",Richard Matros,"$6,091,584",Real%20Estate
SHO,"Sunstone Hotel Investors, Inc.",Douglas Pasquale,"$2,913,754",Real%20Estate
SITC,SITE Centers Corp.,David Lukes,"$6,910,219",Real%20Estate
SKT,"Tanger Factory Outlet Centers, Inc.",Stephen Yalof,"$5,082,937",Real%20Estate
SLG,SL Green Realty Corp.,Marc Holliday,"$21,088,057",Real%20Estate
SPG,"Simon Property Group, Inc.",David Simon,"$10,475,192",Real%20Estate
SRC,"Spirit Realty Capital, Inc.",Jackson Hsieh,"$12,549,978",Real%20Estate
SRG,Seritage Growth Properties,Andrea Olshan,"$5,535,608",Real%20Estate
STAG,"STAG Industrial, Inc.",Benjamin Butcher,"$4,449,298",Real%20Estate
STAR,iStar Inc.,Jay Sugarman,"$2,327,438",Real%20Estate
STOR,STORE Capital Corporation,Mary Fedewa,"$7,028,435",Real%20Estate
STRS,Stratus Properties Inc.,William Armstrong III,"$3,561,628",Real%20Estate
SUI,"Sun Communities, Inc.",Gary Shiffman,"$13,828,288",Real%20Estate
SVC,Service Properties Trust,John Murray,"$423,814",Real%20Estate
TRC,Tejon Ranch Co.,Gregory Bielli,"$1,872,299",Real%20Estate
TRNO,Terreno Realty Corporation,W. Baird,"$3,840,303",Real%20Estate
UBA,Urstadt Biddle Properties Inc.,Willing Biddle,"$1,737,061",Real%20Estate
UDR,"UDR, Inc.",Thomas Toomey,"$14,228,333",Real%20Estate
UE,Urban Edge Properties,Jeffrey Olson,"$6,830,104",Real%20Estate
UHT,Universal Health Realty Income Trust,Alan Miller,"$235,734",Real%20Estate
UMH,"UMH Properties, Inc.",Samuel Landy,"$4,231,738",Real%20Estate
UNIT,Uniti Group Inc.,Kenneth Gunderman,"$5,018,444",Real%20Estate
VICI,"VICI Properties, Inc.",Edward Pitoniak,"$7,662,894",Real%20Estate
VNO,Vornado Realty Trust,Steven Roth,"$9,763,351",Real%20Estate
VRE,"Veris Residential, Inc.",Mahbod Nia,"$10,969,103",Real%20Estate
VTR,"Ventas, Inc.",Debra Cafaro,"$14,263,728",Real%20Estate
